1.37191 0
237.311 1
248.169 0
398.202 1
414.849 0
460.997 1
461.693 0
537.127 1
540.155 0
560.542 1
568.047 0
570.075 1
571.759 0
613.631 1
616.115 0
670.66 1
673.647 0
772.829 1
780.857 0
804.897 1
806.09 0
1027.55 1
1047.77 0
1151.85 1
1156.89 0
1218.95 1
1225.93 0
1795.44 1
1804.42 0
1844.49 1
1853.72 0
1865.68 1
1874.53 0
2043.8 1
2060.15 0
2287.62 1
2287.7 0
2479.12 1
2480.48 0
2547.54 1
2560.99 0
2981.29 1
2992.72 0
3043.8 1
3045.99 0
3111.92 1
3116.21 0
3229.68 1
3233.9 0
3271.54 1
3273.78 0
3298.73 1
3301.73 0
3387.69 1
3405.21 0
3442.87 1
3444.11 0
3451.66 1
3463.5 0
3499.35 1
3503.29 0
3568.6 1
3581.13 0
4102.22 1
4102.52 0
4171.26 1
4174.95 0
4256.48 1
4262.7 0
4390.84 1
4413.94 0
4439.44 1
4471.28 0
4728.96 1
4729.22 0
4798.26 1
4802.39 0
4850.33 1
4863 0
5213.74 1
5219.88 0
5253.36 1
5263.17 0
5341.96 1
5342.93 0
5389.57 1
5393.49 0
5513.11 1
5521.31 0
5608.08 1
5619.03 0
5807.73 1
5820.39 0
5867.04 1
5870.88 0
5921.3 1
5932.04 0
6050.73 1
6070.11 0
6140.61 1
6164.17 0
6204.82 1
6205.85 0
6364.59 1
6367.7 0
6474.73 1
6478.35 0
6507.19 1
6517.41 0
6654.42 1
6656.36 0
6683.18 1
6687.16 0
6854.33 1
6854.71 0
6926.91 1
6933.5 0
6936.21 1
6939.19 0
7017.87 1
7025.51 0
7044.03 1
7044.25 0
7046.35 1
7046.73 0
7055.25 1
7059.95 0
7244.97 1
7257.97 0
7266.12 1
7269.33 0
7387.08 1
7416.18 0
7443.73 1
7453.45 0
7471.37 1
7472.29 0
7500.71 1
7501 0
7571.11 1
7574.62 0
7669.38 1
7675.48 0
7760.48 1
7763.91 0
7838.85 1
7839.98 0
7864.91 1
7866.24 0
7873.61 1
7888.49 0
8036.87 1
8042.06 0
8195.04 1
8199.19 0
8550.07 1
8553.59 0
8601.01 1
8606.81 0
8638.5 1
8660.04 0
8722.87 1
8723.97 0
8809.8 1
8816.89 0
8886.71 1
8891.64 0
8956.22 1
8962.8 0
9060.55 1
9069.56 0
9291.17 1
9298.25 0
9453.11 1
9457.39 0
9734.43 1
9752.74 0
9839.22 1
9842.89 0
9888.94 1
9891.11 0
9948.22 1
9950.37 0
9975.07 1
