0 0
0.0267417 1
0.0676092 0
0.265817 1
0.268829 2
0.290225 1
0.383095 0
0.423725 1
0.509279 0
0.731693 1
0.853971 0
1.01321 1
1.04266 2
1.07105 1
1.12946 2
1.18305 1
1.19434 2
1.20763 1
1.24662 0
1.33518 1
1.56595 2
1.69308 1
1.70507 2
1.85999 3
2.13279 2
2.13914 3
2.14279 2
2.19265 1
2.22624 2
2.32103 3
2.38795 2
2.46033 3
2.52055 2
2.53813 3
2.5416 4
2.54463 5
2.58252 6
2.58374 7
2.5947 6
2.68081 7
2.80573 8
2.8472 9
2.90917 8
3.01075 9
3.02442 10
3.05578 9
3.16948 10
3.17716 11
3.2385 12
3.26666 11
3.38508 10
3.42342 9
3.47365 10
3.47472 11
3.48818 12
3.51299 11
3.54978 10
3.59915 9
3.71443 8
3.90275 7
3.92524 8
3.93327 9
3.97001 8
3.99441 7
4.03273 8
4.08054 7
4.12066 6
4.12704 7
4.27629 8
4.28529 9
4.30578 8
4.34913 7
4.36157 8
4.36779 7
4.40406 6
4.48203 7
4.61114 8
4.65911 7
4.73088 8
4.76388 7
4.80693 8
4.94095 7
5.01466 6
5.01878 7
5.02955 6
5.15837 5
5.18156 6
5.18691 5
5.40974 6
5.43347 7
5.45304 8
5.50819 9
5.63375 8
5.73554 7
5.74686 8
5.74981 7
5.90962 6
6.05936 5
6.06364 6
6.06792 7
6.19404 6
6.1973 7
6.21807 6
6.32963 7
6.35591 8
6.4521 9
6.48583 8
6.49186 9
6.52969 10
6.68662 11
6.69558 12
6.7367 13
6.82029 12
6.83708 11
6.85186 10
6.85537 11
6.91021 10
6.97392 9
7.09516 8
7.16038 9
7.212 8
7.21358 7
7.24075 8
7.29146 7
7.44695 8
7.50568 7
7.52099 8
7.5788 9
7.62809 8
7.64737 9
7.82174 8
7.86329 9
7.91682 10
8.02428 11
8.03756 10
8.18941 9
8.27058 8
8.38407 7
8.43184 8
8.47642 7
8.47648 8
8.53923 7
8.62273 8
8.64097 7
8.71364 6
8.71574 5
8.72552 6
8.77906 7
8.95665 6
9.03794 7
9.06274 6
9.09436 7
9.17141 8
9.20265 7
9.22615 8
9.23884 7
9.25366 8
9.25868 7
9.35265 6
9.36353 7
9.37748 8
9.42972 7
9.48592 6
9.56448 7
9.57274 8
9.63896 7
9.64361 8
9.84898 7
9.92253 8
9.97922 9
10.098 8
10.2299 7
10.2383 6
10.3265 7
10.404 6
10.4322 5
10.5483 6
10.5825 7
10.7296 6
10.8046 7
10.9956 8
11.0348 7
11.1107 8
11.1498 9
11.1524 8
11.1829 9
11.2028 10
11.2604 9
11.2978 10
11.307 11
11.3299 12
11.4946 11
11.5034 12
11.5174 11
11.5696 10
11.6538 11
11.6786 12
11.6854 11
11.7662 10
11.801 9
11.9374 10
11.9382 11
11.942 12
11.9431 11
12.0835 10
12.1817 9
12.2642 8
12.2921 9
12.3036 8
12.3053 7
12.314 8
12.4072 9
12.6848 10
12.7168 9
12.8596 8
12.8728 9
12.9216 10
12.9394 11
12.9665 10
13.086 11
13.1716 10
13.2029 9
13.2928 8
13.4494 7
13.5049 6
13.5093 7
13.5667 8
13.589 7
13.6903 6
13.7102 7
13.7148 8
13.9023 7
14.0405 6
14.0849 5
14.1634 6
14.2006 5
14.3398 4
14.3705 3
14.3765 4
14.3836 5
14.3894 6
14.416 5
14.4397 6
14.4417 7
14.5342 8
14.566 9
14.5872 8
14.7007 7
14.7055 8
14.8986 9
15.0022 8
15.0937 9
15.1473 8
15.1746 7
15.1873 6
15.192 5
15.1922 4
15.1999 3
15.3259 4
15.3728 5
15.4271 6
15.5072 7
15.5241 8
15.5884 9
15.6142 8
15.6188 9
15.6463 10
15.6819 9
15.6871 10
15.7389 9
15.7523 10
15.8212 9
15.8263 8
15.8478 9
15.9188 10
15.972 11
15.9843 10
16.0923 9
16.1129 8
16.1796 7
16.2081 6
16.2142 5
16.2625 6
16.3069 5
16.5072 6
16.6235 7
16.636 8
16.7774 9
16.7983 8
16.8385 9
16.8637 10
16.8641 11
16.8999 10
16.95 11
16.9719 10
17.1419 11
17.1697 12
17.1719 11
17.2597 10
17.2987 9
17.3039 10
17.311 11
17.4309 10
17.4749 9
17.4764 8
17.511 9
17.5817 8
17.6756 7
17.7135 8
17.8861 7
17.9258 8
18.0057 9
18.0133 8
18.0534 7
18.1394 6
18.1411 7
18.2383 6
18.3712 5
18.3963 6
18.4111 5
18.4827 6
18.5273 5
18.5454 6
18.554 5
18.6115 6
18.6381 7
18.6464 6
18.9564 7
19.0633 6
19.0784 5
19.1136 6
19.2993 5
19.4598 6
19.4631 7
19.4668 8
19.4794 7
19.4862 8
19.5143 7
19.5524 8
19.5828 7
19.6277 8
19.6868 7
19.6895 6
19.8295 7
19.8677 6
20.1415 7
20.1579 8
20.2313 9
20.2593 8
20.4207 7
20.4331 6
20.5018 7
20.53 8
20.5706 9
20.5964 8
20.6264 9
20.6993 10
20.7238 11
20.7247 10
20.7802 9
20.7892 8
20.8353 7
20.8866 8
20.9016 9
20.9213 10
20.9386 9
20.9512 10
20.9762 9
20.9838 10
21.0076 11
21.0172 12
21.0331 11
21.0336 12
21.034 11
21.045 12
21.1597 13
21.1642 12
21.2007 13
21.251 12
21.2659 13
21.2966 14
21.3346 13
21.3639 14
21.3683 13
21.3878 12
21.419 13
21.4214 14
21.5579 13
21.7277 12
21.7991 11
21.8045 10
21.8768 9
21.913 8
22.0511 7
22.0781 8
22.1246 9
22.171 8
22.1904 7
22.2815 8
22.3189 9
22.3213 10
22.4016 11
22.4083 12
22.4299 13
22.4711 12
22.517 11
22.5186 12
22.5306 13
22.6041 12
22.6815 13
22.771 12
22.8498 13
22.9128 14
22.9351 13
22.9851 14
23.1203 15
23.1204 14
23.1497 13
23.1741 12
23.1916 11
23.2283 12
23.271 13
23.3639 12
23.3714 11
23.4077 10
23.4872 9
23.5939 8
23.5996 9
23.758 10
23.7584 11
23.8778 12
23.8851 13
23.9036 12
23.9073 13
23.9685 12
24.0712 13
24.1245 12
24.1357 11
24.1436 12
24.2681 13
24.5563 14
24.5764 15
24.6081 14
24.622 15
24.6353 16
24.6691 17
24.6981 16
24.7517 15
24.8599 14
24.8932 13
24.973 12
25.1133 11
25.1188 12
25.2569 13
25.2599 14
25.4213 15
25.4495 16
25.4995 15
25.6024 16
25.6817 15
25.7151 14
25.7269 15
25.8254 16
25.9095 15
25.9976 14
26.0697 13
26.0798 12
26.095 13
26.2632 12
26.3645 11
26.3997 10
26.4233 9
26.4968 10
26.5115 11
26.5432 12
26.7731 11
26.9797 12
27.0324 13
27.0335 12
27.1452 13
27.1892 12
27.209 13
27.2198 12
27.2371 13
27.249 14
27.2572 13
27.2573 12
27.2967 13
27.3726 12
27.3776 11
27.4695 10
27.5742 11
27.6933 12
27.7074 13
27.7192 12
27.7255 11
27.7671 10
27.8772 9
27.8926 8
27.8988 9
27.9113 8
28.0791 9
28.2627 8
28.2644 9
28.4233 8
28.4506 7
28.4872 8
28.5071 9
28.5664 8
28.5749 9
28.5889 10
28.6343 11
28.6523 12
28.6637 13
28.6834 14
28.7134 13
28.7148 12
28.717 13
28.7196 12
28.8766 11
28.8836 10
28.8852 9
28.9113 10
29.002 9
29.0096 10
29.1118 11
29.1138 10
29.1874 9
29.2024 8
29.2706 7
29.2981 8
29.4766 9
29.5696 8
29.6539 7
29.704 8
29.7505 7
29.7954 8
29.8603 9
29.9529 10
29.9554 9
29.9953 8
30.0479 9
30.087 8
30.2457 7
30.2766 8
30.3015 9
30.3068 10
30.3134 9
30.3471 10
30.4678 11
30.4846 10
30.5224 9
30.5383 8
30.5769 9
30.833 8
30.841 9
30.866 8
31.0794 9
31.1212 10
31.2263 9
31.2611 10
31.2831 9
31.3622 8
31.3708 9
31.3986 8
31.4638 9
31.4966 10
31.5439 11
31.549 10
31.6344 11
31.7566 12
31.8567 11
31.8682 12
31.8716 11
31.8858 10
31.9215 11
31.9722 12
31.9949 11
32.0064 10
32.0683 9
32.1148 8
32.1487 9
32.15 10
32.2177 9
32.3314 10
32.3575 11
32.3755 12
32.5231 13
32.5567 12
32.7202 13
32.7306 12
32.74 13
32.8256 14
32.9203 15
32.9408 14
33.0391 15
33.1502 14
33.2255 15
33.2297 16
33.3107 15
33.3951 14
33.4155 15
33.5317 16
33.5378 15
33.5513 14
33.5627 13
33.6516 14
33.6875 13
33.7701 14
33.7781 13
33.7796 14
33.8159 15
33.8688 14
33.8996 15
33.9651 16
34.0588 15
34.0859 14
34.0926 15
34.0995 14
34.1058 13
34.1102 14
34.1368 15
34.1595 14
34.1927 13
34.2483 14
34.3074 13
34.3126 12
34.3166 11
34.351 12
34.4034 11
34.487 12
34.5489 11
34.7034 10
34.9164 9
34.9422 10
34.9892 11
35.034 12
35.0696 13
35.1225 14
35.1349 13
35.28 14
35.3263 13
35.331 14
35.373 13
35.3766 14
35.4704 13
35.482 14
35.5061 15
35.5423 14
35.6781 13
35.7313 12
35.7375 13
35.8031 14
35.8189 13
35.8435 14
35.9538 13
36.0604 14
36.0642 13
36.0686 14
36.0933 15
36.13 16
36.1397 15
36.1423 14
36.2358 13
36.2725 12
36.3091 13
36.3776 12
36.3813 11
36.3989 12
36.4085 13
36.4193 12
36.4311 11
36.4343 12
36.4358 11
36.501 12
36.5297 11
36.5542 10
36.5642 11
36.5826 12
36.7095 11
36.7218 12
36.7511 11
36.8458 10
36.8788 9
36.935 8
37.0815 9
37.1225 10
37.1267 11
37.1929 12
37.2008 11
37.2229 12
37.2293 13
37.2293 14
37.3143 15
37.3577 16
37.3796 17
37.4611 16
37.4636 17
37.4775 18
37.481 17
37.5065 18
37.5636 17
37.575 18
37.5765 19
37.609 20
37.6329 19
37.705 18
37.7827 19
37.8207 20
37.8214 19
37.8663 18
37.9024 17
37.9723 16
37.979 15
37.987 14
38.0063 13
38.0293 14
38.0688 15
38.1226 14
38.1731 13
38.2087 14
38.2432 15
38.2669 14
38.3456 15
38.4316 14
38.4552 13
38.5327 14
38.5705 13
38.5748 14
38.6202 13
38.8192 12
38.8368 13
38.9544 12
38.9647 13
38.9956 12
39.058 11
39.128 12
39.2436 13
39.2637 14
39.2875 13
39.2989 12
39.319 13
39.4639 12
39.6266 11
39.865 12
39.9684 11
40.0286 12
40.0954 11
40.1054 12
40.1303 11
40.1798 12
40.2282 13
40.2348 14
40.2602 13
40.291 12
40.3441 13
40.3589 12
40.3843 13
40.399 14
40.4717 13
40.5158 12
40.5206 11
40.5383 12
40.5669 13
40.6132 14
40.6538 13
40.7365 14
40.738 15
40.7573 16
40.7632 15
40.8305 16
40.8923 17
40.9061 16
40.946 15
40.9777 16
40.9881 17
40.995 16
41.1175 15
41.1197 16
41.1267 15
41.1865 14
41.1901 15
41.2365 16
41.3492 15
41.4609 14
41.479 13
41.5543 14
41.6501 13
41.6698 12
41.8437 13
41.845 14
41.8518 13
41.8796 12
41.885 13
41.8971 14
41.9151 13
41.9155 12
41.9246 11
41.9313 10
42.0007 9
42.2193 8
42.3011 7
42.3413 8
42.3697 7
42.3884 8
42.4591 9
42.5801 8
42.629 7
42.7076 6
42.8356 7
42.9584 6
43.0485 7
43.1484 8
43.2577 9
43.3483 10
43.3495 9
43.4178 8
43.558 7
43.8324 8
43.8479 7
43.9284 6
43.93 5
43.9521 6
44.1292 7
44.2562 8
44.2668 7
44.4061 8
44.4315 9
44.4364 10
44.4498 9
44.4922 10
44.563 9
44.5793 10
44.5933 9
44.5942 10
44.645 11
44.6784 12
44.8728 13
44.8852 14
44.9832 13
45.0116 12
45.0584 13
45.0994 12
45.1035 11
45.1986 12
45.2255 11
45.2317 10
45.2345 9
45.2842 10
45.3684 11
